,ID,DATA,TEL,CPF,SOLICITANTE,DS_RECEITA,LABEL
2073,2073,2020-02-11,1100002073,12345672073,Patrícia,solicito hemograma completo sorologia para dengue igg e igm coletar em 04/03,Encaminhamento
2074,2074,2020-08-13,1100002074,12345672074,Vinícius,"solicito teste rapido p/ covid: pct com sintomas gripais de inicio ha 1 dia, irmao testou positivo p/ covid e a pct necessita realizar teste para retorno ao trabalho. cid: u071 grato!",Exame
2075,2075,2020-09-08,1100002075,12345672075,Camila,ao ambulatorio de dengue favor agendar retorno para a paciente em 05/04/2024 grata,Exame
2076,2076,2020-01-15,1100002076,12345672076,Rodrigo,solicito 1. tomografia computadorizada de seios da face (41001036) hd: hipertrofia ccii pot septoplastia,Encaminhamento
2077,2077,2020-09-14,1100002077,12345672077,Tatiana,solicito: ultrassom obstetrico (40901238) justificativa: gestante 14 sem,Exame
2078,2078,2020-10-29,1100002078,12345672078,Gustavo,,Invalido
2079,2079,2020-09-04,1100002079,12345672079,Isabela,"a coloproctologia, encaminho o paciente supracitado, faz uso de xarelto devido a fa, vem com sangue oculto nas fezes. tem colono previa de 2023. solicito avaliacao. grata,",Exame
2080,2080,2020-11-04,1100002080,12345672080,João,solicitacao de exame : hemograma completo. controle dengue,Encaminhamento
2081,2081,2020-08-22,1100002081,12345672081,Maria,solicito us obstetrico cid: z35,Encaminhamento
2082,2082,2020-06-20,1100002082,12345672082,José,a fisioterapia encaminho para reabilitacao paciente com lesao de manguito rotador direito sessoes:10,Encaminhamento
2083,2083,2020-11-10,1100002083,12345672083,Ana,solicito fisioterapia 20103484 10 sessoes hd.: distensao muscular de panturrilha dir.,Encaminhamento
2084,2084,2020-02-20,1100002084,12345672084,Pedro,tomografia computadorizada de cranio indicacao: cefaleia. tecnica: realizadas sequencias multislice sem contraste. relatorio: parenquima encefalico com morfologia e densidade preservada. espacos liquoricos subaracnoideos de aspecto habitual. sistema ventricular de dimensoes e morfologia preservadas. nao se evidenciam sinais de hemorragia aguda intra ou extra axial. impressao diagnostica: estruturas encefalicas sem anormalidades. achado adicional: espessamento do revestimento mucoso dos seios maxilares.,Exame
2085,2085,2020-10-26,1100002085,12345672085,Mariana,solicito para paciente acima: rmn coluna lombosacra codigo:41101227 justificativa: dor lombar cid 10: m545,Exame
2086,2086,2020-12-27,1100002086,12345672086,Carlos,jdjd,Exame
2087,2087,2020-12-28,1100002087,12345672087,Paula,"paciente com sangramento intenso ha 3 semanas, em uso de diu mirena solicito usg transvaginal (diu alocado?)",Exame
2088,2088,2020-05-24,1100002088,12345672088,Lucas,"atestado medico ao educador fisico paciente portador de hipertensao arterial sistemica controlada por meio de farmacos ( otimizados pos exames ) , foi avaliado incluindo teste ergometrico e encontra se apto sem restricoes para realizar atividade fisica com criterios individualizados .",Exame
2089,2089,2020-11-26,1100002089,12345672089,Juliana,audiometria impedanciometria hd : disfuncao tubaria d,Exame
2090,2090,2020-01-23,1100002090,12345672090,Fernando,"encaminhamento a fono encaminho a menor acima,com alteracoes de fala e solicitacao da escola,para avaliacao e conduta grata codigo 50000616",Exame
2091,2091,2020-08-23,1100002091,12345672091,Cristina,laudo medico: paciente submetida a tratamento cirurgico: 15/02/2024: histerectomia total laparoscopica + salpingectomia bilateral laparoscopica + endometriose peritoneal laparoscopica + liberacao de aderencias laparoscopica + resseccao de ligamento utero sacro laparoscopica + resseccao de tumor do septo retovaginal/retrocervical + ureterolise + microneurolise + resseccao de tumor de parede abdominal encontra se apta ao retorno as atividades laborais que nao compreendam esforco fisico e carregar peso pelo periodo de 45 dias apos a cirurgia. cid 10: z54.0 desde ja grato,Exame
2092,2092,2020-02-12,1100002092,12345672092,Rafael,ao pronto socorro paciente em seguimento ambulatorial de dengue hoje d7 apresenta hemograma coletado ontem com ht 50.2. nega sinais de alarme. encaminho para hidratacao parenteral. grata!,Exame
2093,2093,2020-08-11,1100002093,12345672093,Patrícia,encaminhamento para especilista de coluna paciente com dor lombar baixa com irradiacao para mmiis arresponsivo a analgesia apresenta sinais de compressao radicular solicito avaliacao e conduta cid m545,Exame
2094,2094,2020-01-25,1100002094,12345672094,Vinícius,"a radiologia paciente retirou laudos, mas nao constava no pacote laudo e imagens de us mamas. solicito exame a ser entregue para paciente. cordialmente",Encaminhamento
2095,2095,2020-06-14,1100002095,12345672095,Camila,: solicito para paciente acima: : 10 sessoes de fisioterapia para membros inferiores codigo: 20103492 cid 10: s824 justificativa: fx do maleolo lateral esq,Encaminhamento
2096,2096,2020-07-24,1100002096,12345672096,Rodrigo,solicito hba1c glicemia de jejum cid: z35,Encaminhamento
2097,2097,2020-01-23,1100002097,12345672097,Tatiana,solicito coleta teste para covid 19 por presenca de sintomas gripais cid b342 covido tuss 40314618,Exame
2098,2098,2020-04-18,1100002098,12345672098,Gustavo,solicito exame micologico direto e cultura de material subungueal de 2 pododactilo direito.,Exame
2099,2099,2020-09-04,1100002099,12345672099,Isabela,realizar: tomografia de abdome com contraste hd: dor abdominal em andar inferior obs: paciente rim unico,Exame
2100,2100,2020-12-28,1100002100,12345672100,João,paciente com dor em regiao lombar com irradiacao para mmii. solicito avaliacao da ortopedia,Exame
2101,2101,2020-07-13,1100002101,12345672101,Maria,solicito rx dos pes bilateral ap + p com carga rx dos tornozelos ap + p com carga,Exame
2102,2102,2020-04-17,1100002102,12345672102,José,"relatorio medico paciente com diagnostico de adenocarcinoma de colon estadio i operado com hemicolectomia em marco de 2017. apos diagnostoco realizado por biopsia em colonoscopia em fev de 2017. por ser estadio i, pcte nao fez quimioterapia, tendo iniciado seguimento apos cirurgia por conta da hemicolectomia pcte ainda apresenta alteracoes de habito intestinal , com maior constipacao e episodios esporadicos de diarreia . mantem o seguimento oncologico sem previsao de alta . pcte tem tambem antecedente de neoplasia de prostata tratada com cirurgia e braquiterapia cid10: c18.9 / c61",Outros
2103,2103,2020-02-09,1100002103,12345672103,Ana,solicitacao de exames: realizar exames dia 13/03 hemograma ast alt hd/: dengue,Exame
2104,2104,2020-05-30,1100002104,12345672104,Pedro,,Invalido
2105,2105,2020-11-04,1100002105,12345672105,Mariana,"ao convenio solicito hemograma para paciente acima, com quadro de suspeita de dengue, para controle. cid a90 grrata,",Encaminhamento
2106,2106,2020-10-21,1100002106,12345672106,Carlos,solicito para paciente acima: 10 sessoes de fisioterapia para mao direita codigo: 20103484 justificativa: pos op de osteossintese de fratura do quinto metacarpo da mao direita cid 10: s623 / z988,Encaminhamento
2107,2107,2020-06-13,1100002107,12345672107,Paula,solicito: tr covid tuss 40325024. tr influenza a e b tuss: 40323676 justificativa: tosse + febre + dispneia,Exame
2108,2108,2020-12-26,1100002108,12345672108,Lucas,"encaminhamento medico ao gastropediatra paciente com quadro de dor abdominal intermitente, recorrente, ha 2 meses. passou em atendimento nesse servico, realizou exames laboratoriais e de imagem, com us de abdome sugerindo adenite mesenterica. paciente com exame fisico normal no momento, sem sinais de alarme. recebe alta com ibuprofeno e hidratacao. solicito avaliacao e acompanhamento. grata,",Exame
2109,2109,2020-10-14,1100002109,12345672109,Juliana,solicito hemograma justificativa: quadro suspeito de dengue.,Encaminhamento
2110,2110,2020-09-28,1100002110,12345672110,Fernando,favor agendar encaixe para 02/02/24 manha mostrar exames,Exame
2111,2111,2020-03-30,1100002111,12345672111,Cristina,10 sessoes de fisioterapia para membros inferiores codigo: 20103492 cid 10: s932 justificativa: entorse de tornozelo esquerdo reabilitacao pos entorse,Encaminhamento
2112,2112,2020-08-20,1100002112,12345672112,Rafael,a fisioterapia encaminho paciente para fisioterapia para reabilitacao de pes. hd: fasciite plantar bilateral.,Encaminhamento
2113,2113,2020-06-04,1100002113,12345672113,Patrícia,"ao infectologista // a upa paciente previamente higido com quadro de lesao em glande pouco dolorosa ha 01 dia. nega febre, saida de secrecao e demais sintomas. relata episodio semelhante com disgnostico de sifilis ha 20 dias, sic. tratado com benzetacil. ef presenca de vesiculas com conteudo citrino em pequena quantidade em glande ausencia de secrecao a expressao peniana solicito acompanhamento do caso. grato.",Exame
2114,2114,2020-05-27,1100002114,12345672114,Vinícius,a psicoterapia encaminho paciente para seguimento cid:f411,Exame
2115,2115,2020-04-12,1100002115,12345672115,Camila,"relatorio medico a paciente acima encontra se sob meus cuidados devido adenocarcinoma de pulmao e neoplasia de mama tratados. apresenta antecedente de diversas abordagens cirurgicas previas, com quadro de limitacao motora em consequencia quanto a rotacao do tronco. alem disso, tem lombalgia cronica, escoliose e espondiloartrose. necessita avaliacao quanto a concessao de beneficio pcd. cid c34.9 / cid c50.9 diagnostico oncologico: 1. ca mama t1? tis? (ressecado na propria biopsia sic) (2008) 2. adenocarcinoma pulmao d pt1bn0m0 ec ia2 (2011) 3. adenocarcinoma pulmao e pt1cn0m0 ec ia3 (2019) 4. adenocarcinoma pulmao d pt1an0m0 ec ia1 (2024) historico oncologico: 2008 biopsia de mama (sem ap) seguida de qdt + bls (ap sed) em 28/01/2008 > rdt adjuvante 22/08/2011 segmentectomia a d (ap ipc) 11/10/2019 segmentectomia a e (ap ipc) 2023 seguimento nodulo em vidro fosco em pulmao d com aumento recente 02/2024 segmentectomia d + linfadenectomia atenciosamente,",Outros
2116,2116,2020-11-25,1100002116,12345672116,Rodrigo,retorno em julho de 2024 com exames,Exame
2117,2117,2020-08-22,1100002117,12345672117,Tatiana,solicito rx de maos e pes,Exame
2118,2118,2020-01-12,1100002118,12345672118,Gustavo,,Invalido
2119,2119,2020-08-03,1100002119,12345672119,Isabela,"relatorio medico paciente com diagnostico de dengue, pasou em avaluiacao hoje no psi, sem apresentar sinis de alerta. controle hemograma com 84mil plaquetas, hb14 leu 2.4 sugiro retorno amanha para seguimento",Outros
2120,2120,2020-10-28,1100002120,12345672120,João,solicitacao: cintilografia de perfusao miocardica estresse/repouso. hd: angina,Exame
2121,2121,2020-08-16,1100002121,12345672121,Maria,solicito rx de maos e pe esquerdo,Exame
2122,2122,2020-11-07,1100002122,12345672122,José,. solicito angio rnm de cranio venosa hd hipertensao intracraniana idiopatica,Encaminhamento
2123,2123,2020-03-31,1100002123,12345672123,Ana,"ao gastroenterologista paciente com hpp de has. colecistectomia previa. obesidade. ansiedade. dlp. nega alergia. comparece a unidade com quadro de colica epigastrica sem irradiacao associada a vomitos e diarreia sem pus ou sangue ha 05 hrs. nega febre, disuria, melena e demais sintomas relata pirose, sensacao de globus faringeo e queimacao retroesternal esporadicos,. relata historia de ulcera gastrica. abd: dor a palpacao de epigastrio e hcd. ausencia de massas e visceromegalias. db negativa 09/04/24 fa 51 // bb 0.6 // bd 0.1 // bi 0.5 // tgo 43 // tgp 54 // ggt 57 08/04/24 ur 27 // cr 0.8 // amilase 33 // eas ndn // hb 13.9 // ht 39.7 // gl 12500 // pk 346000 // na 140 // k 4 // pcr 7.6 tc evidenciando esteatose hepatica acentuada, associada a hepatomegalia. status pos colecistectomia. hernia de parede abdominal mediana supraumbilical, com conteudo adiposo e colo de 3.4cm.sem sinais inflamatorios. solicito acompanhamento do caso. grato. hd: drge // esteatose hepatica",Exame
2124,2124,2020-03-14,1100002124,12345672124,Pedro,,Invalido
2125,2125,2020-07-23,1100002125,12345672125,Mariana,solicito para a apaciente o seguinte exame 1 ecografia obstetrica do primeiro trimestre z34,Encaminhamento
2126,2126,2020-11-22,1100002126,12345672126,Carlos,"solicito exames hemograma sodio potassio ureia creatinina colesterol total e fracoes triglicerides glicemia de jejum hemoglobina glicada tgo, tgp acido urico urina 1 tsh",Exame
2127,2127,2020-01-31,1100002127,12345672127,Paula,"relatorio medico para solicitacao de tratamento paciente com diagnostico de cdi mama e (cid c50.9). pt1c (11mm) pn0 (bls) m0. luminal b (re 95% rp 5% her2 escore 2+ ki67 30%); grau 3. diagnostico em 11/08/2022. atualmente em uso de anastrozol 1 mg/dia com intuito adjuvante. apresenta osteopenia em densitometria. solicito acido zoledronico 4 mg ev cada 6 meses, com intuito adjuvante, por 3 anos (6 doses). historico oncologico: abril/2021 mmg screening: birads 0 junho/2021 mmg com alteracoes suspeitas > 29/06/2021 bx: sed. janeiro/2022 mmg com birads 4 > 01/04/2022 bx: cdi agosto/2022 quadrantectomia + bls out/22 a fev/23 tc x6 abril/23 anastrozol adjuvante maio/23 rdt adjuvante coc (4240 cgy em mama e boost de 795 cgy em 19 sessoes) exames complementares: 11/08/2022 quadrantectomia + bls: cdi grau 3. mede 1.1 x 0.8 cm, ca in situ extenso, margem caudal comprometida por ca in situ, 0/2 linfonodos. 18/08/2022 ihq: re 95% rp 5% her2 escore 2+ ki67 30% 02/09/2022 expansao margem: ca in situ, grau 3. medindo 0.3 cm 22/09/2022 fish: nao amplificado. 11/12/2023 dmo: osteopenia ( 1.6dp colo femur) atenciosamente,",Outros
2128,2128,2020-02-05,1100002128,12345672128,Lucas,"paciente com diagnostico de sindrome de down e deficiencia intelectual, com dificuldade na regulacao do humor, apresentando episodios de irritabilidade e agressividade, principalmente em ambiente escolar. oriento acompanhamento com psicologo para melhora de tais sintomas. f79 (cid 10)",Exame
2129,2129,2020-03-13,1100002129,12345672129,Juliana,ao cirurgiao plastico: 1. encaminho para exerese de lesao nodular em anetbraco e hd: lipoma,Exame
2130,2130,2020-11-10,1100002130,12345672130,Fernando,"ao ginecologista paciente surda e muda com queixa de dor e peso em regiao de baixo ventre com suspeita de prolapso uterino/vesical? sem seguimento pois morava em outro estado. solicito por gentileza avaliacao e seguimento da paciente com prioridade, atenciosamente,",Exame
2131,2131,2020-12-18,1100002131,12345672131,Cristina,solicito tr covid justificativa: febre + tosse + coriza,Encaminhamento
2132,2132,2020-01-28,1100002132,12345672132,Rafael,solicitacao de exame cid10: c06.2 solicito: 1. tc de face com contraste 41001036 2. tc de pescoco com contraste 41001060 3. tc de torax com contraste 41001079 justificativa: paciente com diagnostico recente de cce de regiao retromolar a direita.,Exame
2133,2133,2020-03-02,1100002133,12345672133,Patrícia,"solicito: fisio 10 ss ombro d, com analgesia e exercicios ombro d. hd: pos op frat clavicula d cid: s42",Exame
2134,2134,2020-05-05,1100002134,12345672134,Vinícius,solicito para a paciente a liberacao do diu hormonal kyllena como adocao de metodo anticoncepcional,Exame
2135,2135,2020-03-21,1100002135,12345672135,Camila,"paciente refere lombalgia com irradiacao para fie ha 1 hora, associada a nauseas nega alteracao de habito urinario solicito tc abdome",Exame
2136,2136,2020-08-08,1100002136,12345672136,Rodrigo,solicito rnm joelho esq ( 4.11.01.31 6 ) hd >> lesao condral e menisco medial joelho esq,Encaminhamento
2137,2137,2020-01-22,1100002137,12345672137,Tatiana,"paciente com quadro de dor abdominal (cid r10.4), necessita do seguinte exame 1 endoscopia digestiva alta",Exame
2138,2138,2020-12-15,1100002138,12345672138,Gustavo,solicito: : eletroneuromiografia de membros superiores codigo: 40103323 justificativa: suspeita de sindrome do tunel do carpo cid 10: g560,Exame
2139,2139,2020-06-20,1100002139,12345672139,Isabela,encaminhamento a psicologia solicito avaliacao e seguimento devido quadro de ansiedade generalizada cid:f41.1 grato att,Exame
2140,2140,2020-11-15,1100002140,12345672140,João,ecocardiograma com esforco fisico ( 40901696 ) motivo av cardio para atividade fisica,Exame
2141,2141,2020-04-27,1100002141,12345672141,Maria,encaminho o paciente acima por dor subita no joleho esquerdo apos salto jogando volei hd.: fratura da ta.t. esquerda cd.:imobilizacao . analgesia encaminho para avaliacao,Exame
2142,2142,2020-04-13,1100002142,12345672142,José,solicito tipagem sanguinea abo/rh coombs indireto hemograma glicemia jejum tsh/t4 livre 25 oh vitamina d toxoplasmose igm/igg citomegalovirus igm/igg rubeola igm/igg hiv 1/2 vdrl / fta abs hbsag / anti hbs anti hcv urina tipo 1 urocultura,Encaminhamento
2143,2143,2020-06-20,1100002143,12345672143,Ana,solicito us de pescoco (acompanhamento nodulo tireoide),Encaminhamento
2144,2144,2020-10-01,1100002144,12345672144,Pedro,favor agendar consulta comigo em,Exame
2145,2145,2020-06-29,1100002145,12345672145,Mariana,solicito: mamografia (40808041) us mamas (40901114) us transvaginal (40901300) us abdome total (40901122) justificativa: rotina,Exame
2146,2146,2020-02-07,1100002146,12345672146,Carlos,"ao ortopedista encaminho paciente acima com quadro de dor em segundo dedo da mao direita, apos trauma (virou para tras apos bolada). trauma ha 2 dias. fez compressa com gelo e usou alivium, porem manteve dor e edema vindo para avaliacao. nao verifico fratura em radiografia, porem pela dor persistente solicito avaliacao da especialidade. grata!",Exame
2147,2147,2020-12-25,1100002147,12345672147,Paula,solicito 10 ss fisioterapia hd cervicobraquialgia e // hernia discal c5/c6 e analgesia + antinflamatoria alongamentos + tracoes leves.,Exame
2148,2148,2020-10-18,1100002148,12345672148,Lucas,solicito us de pe esquerdo tuss: 40901220 hd: cisto sinovial em mediope cid: m71.3 grato,Encaminhamento
2149,2149,2020-04-17,1100002149,12345672149,Juliana,solicito: mamografia (40808041) us mamas (40901114) us transvaginal (40901300) us abdome total (40901122) us tireoide (40901203) justificativa: rotina,Exame
2150,2150,2020-08-21,1100002150,12345672150,Fernando,solicito: rx tibia d 2p hd: controle de fratura cid: s82,Exame
2151,2151,2020-03-01,1100002151,12345672151,Cristina,,Invalido
2152,2152,2020-08-05,1100002152,12345672152,Rafael,: solicito para paciente acima: : 10 sessoes de fisioterapia para membros superiores codigo: 20103492 justificativa: pos operatorio de sindrome do tunel do carpo bilateral cid 10: z988,Encaminhamento
2153,2153,2020-05-01,1100002153,12345672153,Patrícia,encaminho o paciente acima com hd: luxacao do cotovelo direito. para fisioterapia 10 sessoes 2.01.03.48 4 grato,Encaminhamento
2154,2154,2020-03-25,1100002154,12345672154,Vinícius,solicito exame eletrocardiograma 12 derivacoes,Exame
2155,2155,2020-08-19,1100002155,12345672155,Camila,"a fisioterapia do assoalho pelvico, encaminho a paciente acima com incontinencia urinaria mista para realizacao de treinamento do assoalho pelvico com biofeedback e eletroestimulacao do nervo tibial posterior (minimo 12 sessoes). atenciosamente, cid 10. r32",Encaminhamento
2156,2156,2020-04-10,1100002156,12345672156,Rodrigo,hemograma u cr tgo tgp falc vit d,Encaminhamento
2157,2157,2020-07-19,1100002157,12345672157,Tatiana,"solicito hemograma ? 40304361 ureia ? 40302580 creatinina ? 40301630 provas de funcao hepatica ? 40312151 acido urico 40301150 fator reumatoide ? 40306860 fan ? 40306852 proteina c reativa ? 40308391 anti ? ro ? 40306119 anti ? la 40306089 tsh ? 40316521 t4l ? 40316548 calcio total ? 40301400 vitamina d 25 hidroxi, pesquisa e/ou dosagem 40302830 vitamina b12 ? 40316572 ck 40301648 hemoglobia glicada ? 40302733 colesterol total pesquisa e/ou dosagem 40301605 ldl 40301591 triglicerideos 40302547 cid m25.5",Encaminhamento
2158,2158,2020-12-30,1100002158,12345672158,Gustavo,solicito sorologia hiv sorologia vdrl anti hbs hbsag anti hcv cid z014,Encaminhamento
2159,2159,2020-02-25,1100002159,12345672159,Isabela,solicito doppler venoso mie ( 40901483 ) dor e edema a esclarecer,Encaminhamento
2160,2160,2020-03-13,1100002160,12345672160,João,agendar consulta com anestesista na casa de saude histeroscopia para retirada de diu cobre penetrando o miometrio,Exame
2161,2161,2020-04-14,1100002161,12345672161,Maria,solicito hemograma coagulgrama glicemia creatinina,Encaminhamento
2162,2162,2020-03-19,1100002162,12345672162,José,"informacao ao paciente dengue orientacoes a dengue e uma doenca febril causada por um virus e na maioria dos casos, apresenta uma evolucao benigna. para que voce esteja seguro em casa e importante que voce saiba que: alguns sintomas podem indicar a necessidade de retornar ao pronto atendimento, estes sao: dor abdominal intensa e continua vomitos persistentes queda da pressao sonolencia irritabilidade sangramentos na gengiva, no nariz, nos vomitos e nas fezes (fezes escuras, cor de borra de cafe) diminuicao do volume da urina reducao brusca da temperatura corporal desconforto respiratorio alguns medicamentos sao contraindicados em casos de dengue, portanto procure seu medico antes de usa los. sao eles: acido acetilsalicilico analgesin, aas, aspirina, doril, coristina, aceticil, acetildor, melhoral, acidalic, cafiaspirina, sonrisal, somalgin, assedatil, bayaspirina, bufferin, ecasil 81. antitermin, asetisin, as med, salicetil, vasclin, calmador, cibalena a, salipirin, resprax, salitil, migrainex, engov ibuprofeno buscofem, motrin, advil, alivium, spidufen, atrofem, buprovil cetoprofeno profenid, bicerto, artrosil, algie, triploa diclofenaco voltaren, biofenac, flotac, cataflam, flodin, fenaren, tandrilax naproxeno flanax, vimovo, naxotec, sumaxpro, napros",Outros
2163,2163,2020-02-14,1100002163,12345672163,Ana,solicito: ultrassonografia de abdome total tuss 40901122 ultrassonografia de parede abdominal tuss 40901211 dor abdominal a/e r104 grato.,Exame
2164,2164,2020-04-10,1100002164,12345672164,Pedro,solicito rnm de perna esquerda hd: fratura por estresse,Encaminhamento
2165,2165,2020-09-09,1100002165,12345672165,Mariana,paciente com sd gripal solicito testagem antigeno covid entre 03/03 04/03 cid b342 grato,Exame
2166,2166,2020-09-28,1100002166,12345672166,Carlos,"solicito hemograma ? 40304361 ureia ? 40302580 creatinina ? 40301630 provas de funcao hepatica ? 40312151 acido urico 40301150 proteina c reativa ? 40308391 vhs ? 40304370 tsh ? 40316521 t4l ? 40316548 ferritina ? 40316270 calcio total ? 40301400 vitamina d 25 hidroxi, pesquisa e/ou dosagem 40302830 rotina de urina 1 ? 40311210 vitamina b12 ? 40316572 ck 40301648 hemoglobia glicada ? 40302733 colesterol total pesquisa e/ou dosagem 40301605 ldl 40301591 triglicerideos 40302547 cid m25.5",Encaminhamento
2167,2167,2020-08-31,1100002167,12345672167,Paula,"atesto para os devidos fins que paciente acima esta apto para realizar atividade laboriais, gozando de boa saude fisica e mental.",Exame
2168,2168,2020-06-17,1100002168,12345672168,Lucas,"laudo: lombalgia refrataria a analgesia vem ao ps a pedido do medico assistente para internacao, otimizar analgesia e reavaliacao. solicito internacao. m545",Exame
2169,2169,2020-07-15,1100002169,12345672169,Juliana,,Invalido
2170,2170,2020-07-31,1100002170,12345672170,Fernando,"solicito tc de abdomen total, hd: abdomen agudo",Encaminhamento
2171,2171,2020-01-25,1100002171,12345672171,Cristina,"encaminhamento a psicologa infantil encaminho a menor acima,por solicitacao da escola,para avaliacao e conduta grata",Exame
2172,2172,2020-07-06,1100002172,12345672172,Rafael,solicito rx do pe d ap + o rx do tornozelo d ap + p,Exame
2173,2173,2020-12-29,1100002173,12345672173,Patrícia,"encaminhamento a fono encaminhamo a menor acima,para avaliacao e conduta trocas na fala ainda grata",Exame
2174,2174,2020-12-16,1100002174,12345672174,Vinícius,ao ortopedista encaminho paciente acima com dor em antebraco esquerdo apos trauma radiografia com a familia grata!,Exame
2175,2175,2020-02-07,1100002175,12345672175,Camila,solicito us de tireoide,Encaminhamento
2176,2176,2020-06-08,1100002176,12345672176,Rodrigo,"indico para paciente portador de doenca meniere bilateral , aasi od ( ainda com alguma flutuacao ) att",Exame
2177,2177,2020-11-13,1100002177,12345672177,Tatiana,,Invalido
2178,2178,2020-10-23,1100002178,12345672178,Gustavo,"paciente com hbp ja teve retencao urinaria, solicito passagem de sonda foley de demora caso paciente apresente retencao urinaria novamente. grato. ja em acompanhamento com urologista.",Exame
2179,2179,2020-11-05,1100002179,12345672179,Isabela,solicitacao solicito avaliacao pela equipe de anestesiologia; paciente candidata a procedimento de radiofrequencia do trigemeo,Exame
2180,2180,2020-09-13,1100002180,12345672180,João,: solicito para paciente acima: : 10 sessoes de fisioterapia motora para membro superior direito codigo: 20103484 cid 10: g560 justificativa: sindrome do tunel do carpo a direita,Encaminhamento
2181,2181,2020-03-07,1100002181,12345672181,Maria,paciente com quadro de mancha em face solicito shaving codigo 30101506,Exame
2182,2182,2020-08-10,1100002182,12345672182,José,"paciente apresentando fcc em mao. refere calendario vacinal atrasado para anti tetanica solicito, por favor, atualizacao de vacinacao grato",Exame
2183,2183,2020-11-13,1100002183,12345672183,Ana,solicito urgente: exames gerais hemograma completo ns1 ou sorologia para dengue colher em 12/04/2024 cid 10: r53,Exame
2184,2184,2020-11-07,1100002184,12345672184,Pedro,ecocardiograma com esforco fisico ( 40901696 ) motivo : dor toracica,Exame
2185,2185,2020-09-04,1100002185,12345672185,Mariana,ao laboratorio solicito hemograma completo cid a90 tuss 40304361 grata,Exame
2186,2186,2020-12-27,1100002186,12345672186,Carlos,solicito rx mao e punho esquerdo para idade ossea com laudo,Exame
2187,2187,2020-12-28,1100002187,12345672187,Paula,solicito hemograma glicemia jejum hemoglobina glicada tsh / t4 livre colesterol total e fracoes triglicerideos tgo / tgp creatinina / ureia 25 oh vitamina d hd: rotina,Encaminhamento
2188,2188,2020-01-15,1100002188,12345672188,Lucas,"ao profissional de pilates; encaminho paciente acima, 87 anos, para realizacao de atividade fisica resistida, sob supervisao e de acordo com o condicionamento fisico atual. objetivo: ganho de massa muscular, melhora do equilibrio e da marcha. grata,",Exame
2189,2189,2020-12-17,1100002189,12345672189,Juliana,,Invalido
2190,2190,2020-12-15,1100002190,12345672190,Fernando,"informacao ao paciente dengue orientacoes a dengue e uma doenca febril causada por um virus e na maioria dos casos, apresenta uma evolucao benigna. para que voce esteja seguro em casa e importante que voce saiba que: 1) alguns sintomas podem indicar a necessidade de retornar ao pronto atendimento, estes sao: dor abdominal intensa e continua vomitos persistentes queda da pressao sonolencia irritabilidade sangramentos na gengiva, no nariz, nos vomitos e nas fezes (fezes escuras, cor de borra de cafe) diminuicao do volume da urina reducao brusca da temperatura corporal desconforto respiratorio 2) o diagnostico laboratorial especifico para o virus da dengue e realizado por meio de sorologia realizada na amostra de sangue que voce ja realizou e por isso esta recebendo essas orientacoes. 3) voce deve fazer o acompanhamento com seu medico durante o periodo da doenca e de sua convalescenca, para que a conduta medica possa ser atualizada sempre que for necessario. 4 manter a hidratacao durante todo o periodo febril e por ate 24 48 horas apos a defervescencia da febre. 5 a alimentacao nao deve ser interrompida durante a hidratacao e sim administrada de acordo com a aceitacao do paciente. alguns medicamentos sao contraindicados em casos de dengue, portanto procure seu medico antes de usa los. sao eles: acido acetilsalicilico analgesin, aas, aspirina, doril, coristina, aceticil, acetildor, melhoral, acidalic, cafiaspirina, sonrisal, somalgin, assedatil, bayaspirina, bufferin, ecasil 81. antitermin, asetisin, as med, salicetil, vasclin, calmador, cibalena a, salipirin, resprax, salitil, migrainex, engov ibuprofeno buscofem, motrin, advil, alivium, spidufen, atrofem, buprovil cetoprofeno profenid, bicerto, artrosil, algie, triploa diclofenaco voltaren, biofenac, flotac, cataflam, flodin, fenaren, tandrilax naproxeno flanax, vimovo, naxotec, sumaxpro, napros",Outros
2191,2191,2020-12-05,1100002191,12345672191,Cristina,solicito hemograma glicemia jejum hemoglobina glicada tsh / t4 livre colesterol total e fracoes triglicerideos testosterona total testosterona livre androstenediona hiv 1/2 / vdrl hbsag / anti hcv,Encaminhamento
2192,2192,2020-06-11,1100002192,12345672192,Rafael,"pct com sd gripal, inclusive febre esta em d4 de sintomas solicito testagem antigeno covid cid b342 grato",Encaminhamento
2193,2193,2020-07-16,1100002193,12345672193,Patrícia,solicito realizacao de teste antigeno de covid devido quadro de tosse e febre ha 2 dias. grata,Exame
2194,2194,2020-08-10,1100002194,12345672194,Vinícius,solicito para paciente acima: 10 sessoes de fisioterapia aquatica para coluna (um segmento) codigo: 20103506 justificativa: dor cronica / radiculopatia cid 10: m541,Encaminhamento
2195,2195,2020-12-19,1100002195,12345672195,Camila,"relatorio medico paciente com o diagnostico de adenocarcinoma de prostata gleason 4+5 + psai 62 com metastase em partes moles (cid10 c61). iniciou tratamento com zoladex + zytiga com controle de doenca. solicito continuacao do esquema terapeutico. solicito: zytiga 250 mg tomar 4 comprimidos, via oral, em jejum todos os dias atenciosamente,",Outros
2196,2196,2020-06-29,1100002196,12345672196,Rodrigo,paciente com dor lombar a direita com irradiacao para fld hd: ureterolitiase cd: solicito tc de abdome,Exame
